J-Date,Date,Weekday,Symbol,High,Low
1393-02-29,5/19/2014,Monday,سکه امامی,9920000,9850000
1393-02-30,5/20/2014,Tuesday,سکه امامی,9935000,9880000
1393-02-30,5/20/2014,Tuesday,سکه امامی,9935000,9880000
1393-02-31,5/21/2014,Wednesday,سکه امامی,9900000,9860000
1393-02-31,5/21/2014,Wednesday,سکه امامی,9900000,9860000
1393-03-02,5/23/2014,Friday,سکه امامی,9880000,9855000
1393-03-02,5/23/2014,Friday,سکه امامی,9880000,9855000
1393-03-03,5/24/2014,Saturday,سکه امامی,9880000,9870000
1393-03-03,5/24/2014,Saturday,سکه امامی,9880000,9870000
1393-03-04,5/25/2014,Sunday,سکه امامی,9905000,9870000
1393-03-04,5/25/2014,Sunday,سکه امامی,9905000,9870000
1393-03-05,5/26/2014,Monday,سکه امامی,9850000,9760000
1393-03-05,5/26/2014,Monday,سکه امامی,9850000,9760000
1393-03-06,5/27/2014,Tuesday,سکه امامی,9770000,9680000
1393-03-06,5/27/2014,Tuesday,سکه امامی,9770000,9680000
1393-03-07,5/28/2014,Wednesday,سکه امامی,9640000,9560000
1393-03-07,5/28/2014,Wednesday,سکه امامی,9640000,9560000
1393-03-09,5/30/2014,Friday,سکه امامی,9600000,9570000
1393-03-09,5/30/2014,Friday,سکه امامی,9600000,9570000
1393-03-10,5/31/2014,Saturday,سکه امامی,9620000,9575000
1393-03-10,5/31/2014,Saturday,سکه امامی,9620000,9575000
1393-03-11,6/1/2014,Sunday,سکه امامی,9570000,9520000
1393-03-11,6/1/2014,Sunday,سکه امامی,9570000,9520000
1393-03-12,6/2/2014,Monday,سکه امامی,9610000,9565000
1393-03-12,6/2/2014,Monday,سکه امامی,9610000,9565000
1393-03-16,6/6/2014,Friday,سکه امامی,9590000,9515000
1393-03-16,6/6/2014,Friday,سکه امامی,9590000,9515000
1393-03-17,6/7/2014,Saturday,سکه امامی,9470000,9420000
1393-03-17,6/7/2014,Saturday,سکه امامی,9470000,9420000
1393-03-18,6/8/2014,Sunday,سکه امامی,9530000,9440000
1393-03-18,6/8/2014,Sunday,سکه امامی,9530000,9440000
1393-03-19,6/9/2014,Monday,سکه امامی,9410000,9358000
1393-03-20,6/10/2014,Tuesday,سکه امامی,9555000,9485000
1393-03-21,6/11/2014,Wednesday,سکه امامی,9607000,9538000
1393-03-23,6/13/2014,Friday,سکه امامی,9685000,9585000
1393-03-24,6/14/2014,Saturday,سکه امامی,9622000,9557000
1393-03-25,6/15/2014,Sunday,سکه امامی,9605000,9512000
1393-03-26,6/16/2014,Monday,سکه امامی,9510000,9415000
1393-03-27,6/17/2014,Tuesday,سکه امامی,9525000,9468000
1393-03-28,6/18/2014,Wednesday,سکه امامی,9538000,9487000
1393-03-30,6/20/2014,Friday,سکه امامی,9830000,9757000
1393-03-31,6/21/2014,Saturday,سکه امامی,9780000,9705000
1393-04-01,6/22/2014,Sunday,سکه امامی,9732000,9673000
1393-04-02,6/23/2014,Monday,سکه امامی,9762000,9648000
1393-04-03,6/24/2014,Tuesday,سکه امامی,9685000,9658000
1393-04-04,6/25/2014,Wednesday,سکه امامی,9682000,9648000
1393-04-13,7/4/2014,Friday,سکه امامی,9592000,9562000
1393-04-14,7/5/2014,Saturday,سکه امامی,9570000,9495000
1393-04-15,7/6/2014,Sunday,سکه امامی,9512000,9482000
1393-04-16,7/7/2014,Monday,سکه امامی,9592000,9515000
1393-04-17,7/8/2014,Tuesday,سکه امامی,9598000,9550000
1393-04-18,7/9/2014,Wednesday,سکه امامی,9645000,9570000
1393-04-20,7/11/2014,Friday,سکه امامی,9647000,9610000
1393-04-21,7/12/2014,Saturday,سکه امامی,9685000,9650000
1393-04-22,7/13/2014,Sunday,سکه امامی,9660000,9590000
1393-04-23,7/14/2014,Monday,سکه امامی,9550000,9515000
1393-04-24,7/15/2014,Tuesday,سکه امامی,9515000,9475000
1393-04-25,7/16/2014,Wednesday,سکه امامی,9565000,9545000
1393-04-28,7/19/2014,Saturday,سکه امامی,9550000,9520000
1393-04-29,7/20/2014,Sunday,سکه امامی,9570000,9535000
1393-04-30,7/21/2014,Monday,سکه امامی,9530000,9500000
1393-04-31,7/22/2014,Tuesday,سکه امامی,9532000,9490000
1393-05-01,7/23/2014,Wednesday,سکه امامی,9513000,9485000
1393-05-03,7/25/2014,Friday,سکه امامی,9542000,9515000
1393-05-04,7/26/2014,Saturday,سکه امامی,9558000,9528000
1393-05-05,7/27/2014,Sunday,سکه امامی,9517000,9502000
1393-05-07,7/29/2014,Tuesday,سکه امامی,9502000,9502000
1393-05-08,7/30/2014,Wednesday,سکه امامی,9505000,9500000
1393-05-10,8/1/2014,Friday,سکه امامی,9495000,9467000
1393-05-11,8/2/2014,Saturday,سکه امامی,9525000,9495000
1393-05-12,8/3/2014,Sunday,سکه امامی,9535000,9512000
1393-05-13,8/4/2014,Monday,سکه امامی,9512000,9480000
1393-05-14,8/5/2014,Tuesday,سکه امامی,9522000,9477000
1393-05-15,8/6/2014,Wednesday,سکه امامی,9527000,9515000
1393-05-16,8/7/2014,Thursday,سکه امامی,9527000,9515000
1393-05-18,8/9/2014,Saturday,سکه امامی,9580000,9546000
1393-05-19,8/10/2014,Sunday,سکه امامی,9542000,9527000
1393-05-20,8/11/2014,Monday,سکه امامی,9545000,9530000
1393-05-21,8/12/2014,Tuesday,سکه امامی,9540000,9523000
1393-05-22,8/13/2014,Wednesday,سکه امامی,9547000,9547000
1393-05-22,8/13/2014,Wednesday,سکه امامی,9553000,9537000
1393-05-24,8/15/2014,Friday,سکه امامی,9523000,9485000
1393-05-25,8/16/2014,Saturday,سکه امامی,9487000,9472000
1393-05-26,8/17/2014,Sunday,سکه امامی,9468000,9444000
1393-05-27,8/18/2014,Monday,سکه امامی,9465000,9448000
1393-05-28,8/19/2014,Tuesday,سکه امامی,9450000,9420000
1393-05-29,8/20/2014,Wednesday,سکه امامی,9415000,9350000
1393-05-31,8/22/2014,Friday,سکه امامی,9370000,9330000
1393-06-01,8/23/2014,Saturday,سکه امامی,9445000,9385000
1393-06-02,8/24/2014,Sunday,سکه امامی,9425000,9380000
1393-06-03,8/25/2014,Monday,سکه امامی,9470000,9430000
1393-06-04,8/26/2014,Tuesday,سکه امامی,9445000,9430000
1393-06-05,8/27/2014,Wednesday,سکه امامی,9485000,9440000
1393-06-07,8/29/2014,Friday,سکه امامی,9510000,9490000
1393-06-08,8/30/2014,Saturday,سکه امامی,9520000,9490000
1393-06-09,8/31/2014,Sunday,سکه امامی,9495000,9485000
1393-06-10,9/1/2014,Monday,سکه امامی,9490000,9460000
1393-06-11,9/2/2014,Tuesday,سکه امامی,9480000,9460000
1393-06-12,9/3/2014,Wednesday,سکه امامی,9470000,9460000
1393-06-14,9/5/2014,Friday,سکه امامی,9470000,9425000
1393-06-15,9/6/2014,Saturday,سکه امامی,9445000,9420000
1393-06-16,9/7/2014,Sunday,سکه امامی,9447000,9438000
1393-06-17,9/8/2014,Monday,سکه امامی,9439000,9410000
1393-06-18,9/9/2014,Tuesday,سکه امامی,9411000,9400000
1393-06-19,9/10/2014,Wednesday,سکه امامی,9405000,9390000
1393-06-19,9/10/2014,Wednesday,سکه امامی,9405000,9390000
1393-06-20,9/11/2014,Thursday,سکه امامی,9395000,9380000
1393-06-20,9/11/2014,Thursday,سکه امامی,9395000,9380000
1393-06-21,9/12/2014,Friday,سکه امامی,9310000,9225000
1393-06-22,9/13/2014,Saturday,سکه امامی,9260000,9230000
1393-06-23,9/14/2014,Sunday,سکه امامی,9315000,9255000
1393-06-24,9/15/2014,Monday,سکه امامی,9370000,9315000
1393-06-26,9/17/2014,Wednesday,سکه امامی,9390000,9280000
1393-06-27,9/18/2014,Thursday,سکه امامی,9285000,9280000
1393-06-28,9/19/2014,Friday,سکه امامی,9255000,9175000
1393-06-29,9/20/2014,Saturday,سکه امامی,9195000,9155000
1393-06-30,9/21/2014,Sunday,سکه امامی,9180000,9150000
1393-06-31,9/22/2014,Monday,سکه امامی,9295000,9175000
1393-07-01,9/23/2014,Tuesday,سکه امامی,9295000,9265000
1393-07-02,9/24/2014,Wednesday,سکه امامی,9265000,9205000
1393-07-03,9/25/2014,Thursday,سکه امامی,9220000,9205000
1393-07-04,9/26/2014,Friday,سکه امامی,9360000,9270000
1393-07-05,9/27/2014,Saturday,سکه امامی,9415000,9370000
1393-07-06,9/28/2014,Sunday,سکه امامی,9395000,9380000
1393-07-07,9/29/2014,Monday,سکه امامی,9375000,9320000
1393-07-08,9/30/2014,Tuesday,سکه امامی,9350000,9335000
1393-07-09,10/1/2014,Wednesday,سکه امامی,9355000,9340000
1393-07-10,10/2/2014,Thursday,سکه امامی,9345000,9340000
1393-07-11,10/3/2014,Friday,سکه امامی,9310000,9245000
1393-07-12,10/4/2014,Saturday,سکه امامی,9295000,9265000
1393-07-13,10/5/2014,Sunday,سکه امامی,9285000,9245000
1393-07-14,10/6/2014,Monday,سکه امامی,9370000,9320000
1393-07-15,10/7/2014,Tuesday,سکه امامی,9425000,9370000
1393-07-16,10/8/2014,Wednesday,سکه امامی,9475000,9440000
1393-07-17,10/9/2014,Thursday,سکه امامی,9475000,9445000
1393-07-18,10/10/2014,Friday,سکه امامی,9495000,9395000
1393-07-19,10/11/2014,Saturday,سکه امامی,9395000,9375000
1393-07-20,10/12/2014,Sunday,سکه امامی,9400000,9395000
1393-07-21,10/13/2014,Monday,سکه امامی,9440000,9385000
1393-07-22,10/14/2014,Tuesday,سکه امامی,9415000,9345000
1393-07-23,10/15/2014,Wednesday,سکه امامی,9420000,9395000
1393-07-24,10/16/2014,Thursday,سکه امامی,9415000,9400000
1393-07-25,10/17/2014,Friday,سکه امامی,9395000,9370000
1393-07-26,10/18/2014,Saturday,سکه امامی,9390000,9370000
1393-07-27,10/19/2014,Sunday,سکه امامی,9395000,9370000
1393-07-28,10/20/2014,Monday,سکه امامی,9410000,9380000
1393-07-29,10/21/2014,Tuesday,سکه امامی,9385000,9375000
1393-07-30,10/22/2014,Wednesday,سکه امامی,9370000,9355000
1393-08-02,10/24/2014,Friday,سکه امامی,9340000,9300000
1393-08-03,10/25/2014,Saturday,سکه امامی,9300000,9285000
1393-08-04,10/26/2014,Sunday,سکه امامی,9325000,9295000
1393-08-05,10/27/2014,Monday,سکه امامی,9320000,9285000
1393-08-06,10/28/2014,Tuesday,سکه امامی,9313000,9290000
1393-08-07,10/29/2014,Wednesday,سکه امامی,9273000,9229000
1393-08-08,10/30/2014,Thursday,سکه امامی,9244000,9242000
1393-08-09,10/31/2014,Friday,سکه امامی,9153000,9127000
1393-08-10,11/1/2014,Saturday,سکه امامی,9150000,9110000
1393-08-11,11/2/2014,Sunday,سکه امامی,9155000,9150000
1393-08-13,11/4/2014,Tuesday,سکه امامی,9025000,9020000
1393-08-14,11/5/2014,Wednesday,سکه امامی,9033000,9017000
1393-08-15,11/6/2014,Thursday,سکه امامی,9035000,9025000
1393-08-16,11/7/2014,Friday,سکه امامی,9085000,9045000
1393-08-17,11/8/2014,Saturday,سکه امامی,9095000,9065000
1393-08-18,11/9/2014,Sunday,سکه امامی,9075000,9015000
1393-08-19,11/10/2014,Monday,سکه امامی,9025000,8955000
1393-08-20,11/11/2014,Tuesday,سکه امامی,9065000,9020000
1393-08-21,11/12/2014,Wednesday,سکه امامی,9045000,9015000
1393-08-22,11/13/2014,Thursday,سکه امامی,9050000,9035000
1393-08-23,11/14/2014,Friday,سکه امامی,9165000,9140000
1393-08-24,11/15/2014,Saturday,سکه امامی,9150000,9130000
1393-08-25,11/16/2014,Sunday,سکه امامی,9145000,9130000
1393-08-26,11/17/2014,Monday,سکه امامی,9185000,9130000
1393-08-27,11/18/2014,Tuesday,سکه امامی,9180000,9160000
1393-08-28,11/19/2014,Wednesday,سکه امامی,9150000,9130000
1393-08-30,11/21/2014,Friday,سکه امامی,9165000,9140000
1393-09-01,11/22/2014,Saturday,سکه امامی,9160000,9130000
1393-09-02,11/23/2014,Sunday,سکه امامی,9225000,9140000
1393-09-03,11/24/2014,Monday,سکه امامی,9305000,9215000
1393-09-04,11/25/2014,Tuesday,سکه امامی,9380000,9295000
1393-09-05,11/26/2014,Wednesday,سکه امامی,9400000,9360000
1393-09-07,11/28/2014,Friday,سکه امامی,9465000,9350000
1393-09-08,11/29/2014,Saturday,سکه امامی,9625000,9470000
1393-09-09,11/30/2014,Sunday,سکه امامی,9545000,9475000
1393-09-10,12/1/2014,Monday,سکه امامی,9605000,9550000
1393-09-11,12/2/2014,Tuesday,سکه امامی,9580000,9530000
1393-09-12,12/3/2014,Wednesday,سکه امامی,9565000,9550000
1393-09-14,12/5/2014,Friday,سکه امامی,9520000,9490000
1393-09-15,12/6/2014,Saturday,سکه امامی,9580000,9510000
1393-09-16,12/7/2014,Sunday,سکه امامی,9670000,9620000
1393-09-17,12/8/2014,Monday,سکه امامی,9680000,9630000
1393-09-18,12/9/2014,Tuesday,سکه امامی,9810000,9675000
1393-09-19,12/10/2014,Wednesday,سکه امامی,9835000,9790000
1393-09-20,12/11/2014,Thursday,سکه امامی,9800000,9795000
1393-09-21,12/12/2014,Friday,سکه امامی,9800000,9795000
1393-09-22,12/13/2014,Saturday,سکه امامی,10010000,9815000
1393-09-23,12/14/2014,Sunday,سکه امامی,10120000,9950000
1393-09-24,12/15/2014,Monday,سکه امامی,10020000,9850000
1393-09-25,12/16/2014,Tuesday,سکه امامی,9950000,9900000
1393-09-26,12/17/2014,Wednesday,سکه امامی,9995000,9910000
1393-09-28,12/19/2014,Friday,سکه امامی,9975000,9875000
1393-09-29,12/20/2014,Saturday,سکه امامی,9935000,9930000
1393-09-30,12/21/2014,Sunday,سکه امامی,9960000,9910000
1393-10-01,12/22/2014,Monday,سکه امامی,9960000,9940000
1393-10-02,12/23/2014,Tuesday,سکه امامی,9950000,9895000
1393-10-03,12/24/2014,Wednesday,سکه امامی,9920000,9890000
1393-10-04,12/25/2014,Thursday,سکه امامی,9900000,9895000
1393-10-05,12/26/2014,Friday,سکه امامی,9950000,9910000
1393-10-06,12/27/2014,Saturday,سکه امامی,9975000,9940000
1393-10-07,12/28/2014,Sunday,سکه امامی,9960000,9900000
1393-10-08,12/29/2014,Monday,سکه امامی,9890000,9800000
1393-10-09,12/30/2014,Tuesday,سکه امامی,9875000,9815000
1393-10-10,12/31/2014,Wednesday,سکه امامی,9780000,9755000
1393-10-12,1/2/2015,Friday,سکه امامی,9795000,9725000
1393-10-13,1/3/2015,Saturday,سکه امامی,9850000,9805000
1393-10-14,1/4/2015,Sunday,سکه امامی,9835000,9790000
1393-10-15,1/5/2015,Monday,سکه امامی,9940000,9865000
1393-10-16,1/6/2015,Tuesday,سکه امامی,10000000,9935000
1393-10-17,1/7/2015,Wednesday,سکه امامی,9915000,9885000
1393-10-19,1/9/2015,Friday,سکه امامی,9965000,9920000
1393-10-20,1/10/2015,Saturday,سکه امامی,9955000,9925000
1393-10-21,1/11/2015,Sunday,سکه امامی,9950000,9875000
1393-10-22,1/12/2015,Monday,سکه امامی,9945000,9915000
1393-10-23,1/13/2015,Tuesday,سکه امامی,9950000,9860000
1393-10-24,1/14/2015,Wednesday,سکه امامی,9980000,9900000
1393-10-26,1/16/2015,Friday,سکه امامی,10255000,10160000
1393-10-27,1/17/2015,Saturday,سکه امامی,10260000,10205000
1393-10-28,1/18/2015,Sunday,سکه امامی,10360000,10260000
1393-10-29,1/19/2015,Monday,سکه امامی,10385000,10305000
1393-10-30,1/20/2015,Tuesday,سکه امامی,10445000,10385000
1393-11-01,1/21/2015,Wednesday,سکه امامی,10400000,10380000
1393-11-03,1/23/2015,Friday,سکه امامی,10425000,10385000
1393-11-04,1/24/2015,Saturday,سکه امامی,10420000,10380000
1393-11-05,1/25/2015,Sunday,سکه امامی,10420000,10380000
1393-11-06,1/26/2015,Monday,سکه امامی,10380000,10340000
1393-11-07,1/27/2015,Tuesday,سکه امامی,10390000,10340000
1393-11-08,1/28/2015,Wednesday,سکه امامی,10380000,10340000
1393-11-10,1/30/2015,Friday,سکه امامی,10335000,10280000
1393-11-11,1/31/2015,Saturday,سکه امامی,10340000,10320000
1393-11-12,2/1/2015,Sunday,سکه امامی,10315000,10240000
1393-11-13,2/2/2015,Monday,سکه امامی,10320000,10250000
1393-11-14,2/3/2015,Tuesday,سکه امامی,10230000,10140000
1393-11-15,2/4/2015,Wednesday,سکه امامی,10150000,10090000
1393-11-17,2/6/2015,Friday,سکه امامی,9900000,9830000
1393-11-18,2/7/2015,Saturday,سکه امامی,9840000,9720000
1393-11-19,2/8/2015,Sunday,سکه امامی,9980000,9860000
1393-11-20,2/9/2015,Monday,سکه امامی,9970000,9910000
1393-11-22,2/11/2015,Wednesday,سکه امامی,9915000,9890000
1393-11-24,2/13/2015,Friday,سکه امامی,10040000,9970000
1393-11-25,2/14/2015,Saturday,سکه امامی,9960000,9910000
1393-11-26,2/15/2015,Sunday,سکه امامی,9950000,9890000
1393-11-27,2/16/2015,Monday,سکه امامی,9790000,9750000
1393-11-28,2/17/2015,Tuesday,سکه امامی,9830000,9745000
1393-11-29,2/18/2015,Wednesday,سکه امامی,9935000,9855000
1393-12-01,2/20/2015,Friday,سکه امامی,9775000,9710000
1393-12-02,2/21/2015,Saturday,سکه امامی,9805000,9750000
1393-12-03,2/22/2015,Sunday,سکه امامی,9820000,9770000
1393-12-04,2/23/2015,Monday,سکه امامی,9895000,9830000
1393-12-05,2/24/2015,Tuesday,سکه امامی,9970000,9935000
1393-12-06,2/25/2015,Wednesday,سکه امامی,9995000,9940000
1393-12-08,2/27/2015,Friday,سکه امامی,9905000,9840000
1393-12-09,2/28/2015,Saturday,سکه امامی,9920000,9870000
1393-12-10,3/1/2015,Sunday,سکه امامی,9915000,9885000
1393-12-11,3/2/2015,Monday,سکه امامی,9870000,9800000
1393-12-12,3/3/2015,Tuesday,سکه امامی,9825000,9795000
1393-12-13,3/4/2015,Wednesday,سکه امامی,9805000,9790000
1393-12-15,3/6/2015,Friday,سکه امامی,9635000,9550000
1393-12-16,3/7/2015,Saturday,سکه امامی,9630000,9570000
1393-12-17,3/8/2015,Sunday,سکه امامی,9665000,9590000
1393-12-18,3/9/2015,Monday,سکه امامی,9565000,9515000
1393-12-19,3/10/2015,Tuesday,سکه امامی,9555000,9415000
1393-12-20,3/11/2015,Wednesday,سکه امامی,9470000,9350000
1393-12-22,3/13/2015,Friday,سکه امامی,9290000,9120000
1393-12-23,3/14/2015,Saturday,سکه امامی,9220000,9000000
1393-12-24,3/15/2015,Sunday,سکه امامی,9360000,9170000
1393-12-25,3/16/2015,Monday,سکه امامی,9350000,9235000
1393-12-26,3/17/2015,Tuesday,سکه امامی,9420000,9300000
1393-12-27,3/18/2015,Wednesday,سکه امامی,9450000,9400000
1394-01-07,3/27/2015,Friday,سکه امامی,9550000,9475000
1394-01-08,3/28/2015,Saturday,سکه امامی,9360000,9200000
1394-01-09,3/29/2015,Sunday,سکه امامی,9380000,9300000
1394-01-10,3/30/2015,Monday,سکه امامی,9380000,9300000
1394-01-14,4/3/2015,Friday,سکه امامی,9450000,9180000
1394-01-15,4/4/2015,Saturday,سکه امامی,9660000,9500000
1394-01-16,4/5/2015,Sunday,سکه امامی,9650000,9560000
1394-01-17,4/6/2015,Monday,سکه امامی,9620000,9530000
1394-01-18,4/7/2015,Tuesday,سکه امامی,9610000,9540000
1394-01-19,4/8/2015,Wednesday,سکه امامی,9510000,9460000
1394-01-21,4/10/2015,Friday,سکه امامی,9730000,9590000
1394-01-22,4/11/2015,Saturday,سکه امامی,9860000,9770000
1394-01-23,4/12/2015,Sunday,سکه امامی,9750000,9640000
1394-01-24,4/13/2015,Monday,سکه امامی,9630000,9570000
1394-01-25,4/14/2015,Tuesday,سکه امامی,9690000,9650000
1394-01-26,4/15/2015,Wednesday,سکه امامی,9720000,9680000
1394-01-28,4/17/2015,Friday,سکه امامی,9650000,9605000
1394-01-29,4/18/2015,Saturday,سکه امامی,9715000,9670000
1394-01-30,4/19/2015,Sunday,سکه امامی,9695000,9630000
1394-01-31,4/20/2015,Monday,سکه امامی,9645000,9620000
